Order ID,Order Date,Order Type,Tax Amount,Tip,Order Total,Payments Total,Tender,order_date,order_hour,order_dow,is_weekend,month,month_num,quarter,year,order_segment
25KWVZBASSEVR,2025-10-21 18:31:00,Delivery,2.36,0.0,29.38,29.38,Cash,2025-10-21,18,Tuesday,False,October,10,4,2025,Mid
8BFV9BRBCRW6P,2025-10-21 18:23:00,Pick Up,2.09,1.2,25.99,25.99,Credit Card,2025-10-21,18,Tuesday,False,October,10,4,2025,Mid
MVYNJ0JSS3CQP,2025-10-21 18:21:00,Delivery,3.19,5.0,39.66,39.66,Credit Card,2025-10-21,18,Tuesday,False,October,10,4,2025,High
JJBHEXVQJZ442,2025-10-21 18:19:00,In-store Pickup,2.76,0.0,34.33,34.33,DOORDASH,2025-10-21,18,Tuesday,False,October,10,4,2025,High
BYDHB99KBKZYA,2025-10-21 18:14:00,Pick Up,3.3,0.0,41.04,41.04,Debit Card,2025-10-21,18,Tuesday,False,October,10,4,2025,High
ZDV74QXAR5TJW,2025-10-21 18:14:00,Popmenu Pickup,2.97,0.0,37.14,37.14,Debit Card,2025-10-21,18,Tuesday,False,October,10,4,2025,High
6ZPYE75EXDASC,2025-10-21 18:14:00,Pick Up,2.35,0.0,29.25,29.25,Cash,2025-10-21,18,Tuesday,False,October,10,4,2025,Mid
W54FGT8AEZCRC,2025-10-21 18:02:00,In-store Pickup,3.84,0.0,47.68,47.68,DOORDASH,2025-10-21,18,Tuesday,False,October,10,4,2025,Very High
71EXND49AHB90,2025-10-21 18:42:00,Pick Up,0.12,0.0,1.5,1.5,Cash,2025-10-21,18,Tuesday,False,October,10,4,2025,Low
MYY8MR8672P94,2025-10-21 17:41:00,Pick Up,0.0,0.0,8.87,8.87,Debit Card,2025-10-21,17,Tuesday,False,October,10,4,2025,Low
VNQ111R27VBR8,2025-10-21 17:37:00,Pick Up,1.95,0.0,24.19,24.19,Debit Card,2025-10-21,17,Tuesday,False,October,10,4,2025,Mid
FJT6Z5DRAHEYG,2025-10-21 17:26:00,Delivery,2.51,0.0,31.2,31.2,Credit Card,2025-10-21,17,Tuesday,False,October,10,4,2025,High
WC8MF8YVHB85G,2025-10-21 17:20:00,Pick Up,2.62,0.0,32.59,32.59,Debit Card,2025-10-21,17,Tuesday,False,October,10,4,2025,High
0BDMBH2R54FA0,2025-10-21 17:53:00,Pick Up,0.32,0.0,4.0,4.0,Cash,2025-10-21,17,Tuesday,False,October,10,4,2025,Low
9T7WX7NXYKKR4,2025-10-21 17:13:00,In-store Pickup,2.71,0.0,33.7,33.7,DOORDASH,2025-10-21,17,Tuesday,False,October,10,4,2025,High
YVAHRAM1GFJGE,2025-10-21 17:15:00,Pick Up,0.12,0.14,1.5,1.5,Debit Card,2025-10-21,17,Tuesday,False,October,10,4,2025,Low
V0FHC658C3T8P,2025-10-21 17:09:00,Pick Up,0.0,0.0,0.01,0.01,Cash,2025-10-21,17,Tuesday,False,October,10,4,2025,Low
191S2RHXSY7DA,2025-10-21 17:07:00,Pick Up,0.0,0.0,0.01,0.01,Cash,2025-10-21,17,Tuesday,False,October,10,4,2025,Low
7A8F68Y6H3HMP,2025-10-21 17:10:00,Pick Up,0.0,0.0,0.01,0.01,Cash,2025-10-21,17,Tuesday,False,October,10,4,2025,Low
3RM583MXHKQ4G,2025-10-21 16:44:00,In-store Pickup,3.15,0.0,39.14,39.14,DOORDASH,2025-10-21,16,Tuesday,False,October,10,4,2025,High
RAAZP6W6A20NC,2025-10-21 16:43:00,Pick Up,2.26,0.0,28.08,28.08,Debit Card,2025-10-21,16,Tuesday,False,October,10,4,2025,Mid
FC2XHP9T0KBBY,2025-10-21 16:43:00,Popmenu Pickup,2.49,4.16,31.24,31.24,Debit Card,2025-10-21,16,Tuesday,False,October,10,4,2025,High
KPTD8QM04YE18,2025-10-21 16:52:00,Pick Up,0.04,0.0,0.5,0.5,Cash,2025-10-21,16,Tuesday,False,October,10,4,2025,Low
Z4XHTGJABDXV2,2025-10-21 16:37:00,Delivery,3.86,0.0,48.02,48.02,Credit Card,2025-10-21,16,Tuesday,False,October,10,4,2025,Very High
E28ZKP1NYHJFA,2025-10-21 16:30:00,Delivery,2.01,0.0,24.95,24.95,Credit Card,2025-10-21,16,Tuesday,False,October,10,4,2025,Mid
VA9SFHAWCW40P,2025-10-21 16:22:00,Pick Up,1.11,0.0,13.8,13.8,Debit Card,2025-10-21,16,Tuesday,False,October,10,4,2025,Low
E5EDWFCD6RT6Y,2025-10-21 17:08:00,Pick Up,0.0,0.0,0.01,0.01,Cash,2025-10-21,17,Tuesday,False,October,10,4,2025,Low
X598KBD6FEJPC,2025-10-21 16:20:00,Delivery,2.08,0.0,25.84,25.84,Cash,2025-10-21,16,Tuesday,False,October,10,4,2025,Mid
2KGDX0DW7MZTM,2025-10-21 16:14:00,Delivery,2.97,0.0,36.94,36.94,Credit Card,2025-10-21,16,Tuesday,False,October,10,4,2025,High
NANDE4BY8DJWG,2025-10-21 16:11:00,In-store Pickup,2.93,0.0,36.42,36.42,DOORDASH,2025-10-21,16,Tuesday,False,October,10,4,2025,High
BXKJ37QH6JFFC,2025-10-21 16:11:00,In-store Pickup,2.57,0.0,31.97,31.97,DOORDASH,2025-10-21,16,Tuesday,False,October,10,4,2025,High
5PJB73H0TJDPA,2025-10-21 16:05:00,In-store Pickup,2.48,0.0,30.79,30.79,DOORDASH,2025-10-21,16,Tuesday,False,October,10,4,2025,High
SZJJQ7RAG5QTM,2025-10-21 16:03:00,Pick Up,3.06,0.0,38.01,38.01,Debit Card,2025-10-21,16,Tuesday,False,October,10,4,2025,High
TBR2ZG8Q7FTME,2025-10-21 15:40:00,Delivery,2.84,5.0,35.25,35.25,Credit Card,2025-10-21,15,Tuesday,False,October,10,4,2025,High
CN2HGV14KZN56,2025-10-21 15:35:00,Pick Up,1.54,0.0,19.1,19.1,Cash,2025-10-21,15,Tuesday,False,October,10,4,2025,Mid
WA1GA8X7XCP4A,2025-10-21 15:33:00,Pick Up,1.25,0.0,15.5,15.5,Cash,2025-10-21,15,Tuesday,False,October,10,4,2025,Mid
10YSJGNTVV63P,2025-10-21 15:23:00,Popmenu Pickup,2.69,1.5,33.66,33.66,Debit Card,2025-10-21,15,Tuesday,False,October,10,4,2025,High
0BSS68PVASZ0Y,2025-10-21 15:08:00,Pick Up,1.83,0.0,22.8,22.8,Cash,2025-10-21,15,Tuesday,False,October,10,4,2025,Mid
DH2472X1BPHBJ,2025-10-21 15:07:00,Delivery,2.7,0.0,33.6,33.6,Cash,2025-10-21,15,Tuesday,False,October,10,4,2025,High
3G96KGJ9056VE,2025-10-21 15:01:00,Delivery,3.06,0.0,38.03,38.03,Cash,2025-10-21,15,Tuesday,False,October,10,4,2025,High
TDQVZTEYYEJ1Y,2025-10-21 14:47:00,Pick Up,3.18,0.0,39.5,39.5,Cash,2025-10-21,14,Tuesday,False,October,10,4,2025,High
BXDKYF62P1DD8,2025-10-21 14:39:00,Pick Up,1.11,0.0,13.8,13.8,Cash,2025-10-21,14,Tuesday,False,October,10,4,2025,Low
KMTV0W93S8JB6,2025-10-21 16:37:00,Pick Up,0.08,0.0,1.0,1.0,Cash,2025-10-21,16,Tuesday,False,October,10,4,2025,Low
MPBCGDRRR6DTP,2025-10-21 14:30:00,Pick Up,1.79,0.0,22.29,22.29,Cash,2025-10-21,14,Tuesday,False,October,10,4,2025,Mid
RKHQV3FW487TE,2025-10-23 16:06:00,Pick Up,0.6,0.0,7.5,7.5,Credit Card,2025-10-23,16,Thursday,False,October,10,4,2025,Low
KN03AW0AMPBBJ,2025-10-21 14:21:00,Delivery,3.94,0.0,48.93,48.93,Cash,2025-10-21,14,Tuesday,False,October,10,4,2025,Very High
FF37NKRCPCNMC,2025-10-21 14:07:00,In-store Pickup,1.59,0.0,19.73,19.73,DOORDASH,2025-10-21,14,Tuesday,False,October,10,4,2025,Mid
ZKV6MK8PS5096,2025-10-21 14:17:00,Pick Up,0.08,0.0,1.0,1.0,Cash,2025-10-21,14,Tuesday,False,October,10,4,2025,Low
843JJ2GF23CPA,2025-10-21 13:59:00,Pick Up,2.98,1.7,36.98,36.98,Debit Card,2025-10-21,13,Tuesday,False,October,10,4,2025,High
M1SPNXSC8X16M,2025-10-21 13:53:00,Pick Up,2.74,0.0,34.09,34.09,Debit Card,2025-10-21,13,Tuesday,False,October,10,4,2025,High
ZQB3FSKSDB86P,2025-10-21 13:36:00,Pick Up,1.11,0.0,13.8,13.8,"Cash, Debit Card",2025-10-21,13,Tuesday,False,October,10,4,2025,Low
VKZ3X8GRS0D12,2025-10-21 13:16:00,Pick Up,2.71,0.0,33.68,33.68,Cash,2025-10-21,13,Tuesday,False,October,10,4,2025,High
RNB1XBF7ENS0E,2025-10-21 13:09:00,Pick Up,3.01,0.0,37.39,37.39,Cash,2025-10-21,13,Tuesday,False,October,10,4,2025,High
5ZCQ06CZQFW16,2025-10-21 12:29:00,In-store Pickup,4.5,0.0,55.95,55.95,DOORDASH,2025-10-21,12,Tuesday,False,October,10,4,2025,Very High
GFMGPKGSHEG8P,2025-10-21 12:26:00,Popmenu Pickup,2.1,3.49,26.36,26.36,Credit Card,2025-10-21,12,Tuesday,False,October,10,4,2025,Mid
V85G583NNEWVA,2025-10-21 11:31:00,Pick Up,1.44,2.0,17.9,17.9,Debit Card,2025-10-21,11,Tuesday,False,October,10,4,2025,Mid
EWNMKRQS2AD86,2025-10-21 10:55:00,Delivery,3.95,5.0,49.13,49.13,Credit Card,2025-10-21,10,Tuesday,False,October,10,4,2025,Very High
SQSX1RFXY8ZET,2025-10-21 14:06:00,Pick Up,0.29,0.0,3.59,3.59,Cash,2025-10-21,14,Tuesday,False,October,10,4,2025,Low
S2Q96J3XYQ8XY,2025-10-20 23:10:00,Pick Up,0.0,0.0,0.01,0.01,Cash,2025-10-20,23,Monday,False,October,10,4,2025,Low
8A87HYYK81QEW,2025-10-20 22:08:00,Pick Up,0.0,0.0,0.5,0.5,Cash,2025-10-20,22,Monday,False,October,10,4,2025,Low
F32W7BHG0FZ6J,2025-10-20 21:47:00,Pick Up,1.8,0.0,22.4,22.4,Cash,2025-10-20,21,Monday,False,October,10,4,2025,Mid
DQD966ENJ4HRW,2025-10-20 21:56:00,Pick Up,0.24,0.14,3.0,3.0,Debit Card,2025-10-20,21,Monday,False,October,10,4,2025,Low
0W1AXA0YN55MJ,2025-10-20 21:37:00,Delivery,2.97,0.0,36.94,36.94,Credit Card,2025-10-20,21,Monday,False,October,10,4,2025,High
3N1BH7K9P1V3T,2025-10-20 21:35:00,Pick Up,1.83,0.0,22.8,22.8,Cash,2025-10-20,21,Monday,False,October,10,4,2025,Mid
N1PMJ7ZQS65CJ,2025-10-20 21:30:00,Delivery,2.96,0.0,36.8,36.8,Cash,2025-10-20,21,Monday,False,October,10,4,2025,High
C754ZVBJECK4E,2025-10-20 21:29:00,Pick Up,1.1,0.0,13.69,13.69,Credit Card,2025-10-20,21,Monday,False,October,10,4,2025,Low
50JW6H75A6Q98,2025-10-20 21:29:00,In-store Pickup,5.23,0.0,65.02,65.02,DOORDASH,2025-10-20,21,Monday,False,October,10,4,2025,Very High
D9ZXXPZXAK25C,2025-10-20 21:24:00,Pick Up,2.62,0.0,32.59,32.59,Debit Card,2025-10-20,21,Monday,False,October,10,4,2025,High
CA79APVYPAQ0C,2025-10-20 21:04:00,Delivery,2.28,0.0,28.28,28.28,Credit Card,2025-10-20,21,Monday,False,October,10,4,2025,Mid
XTM18YV2Z1TKY,2025-10-20 21:41:00,Pick Up,0.16,0.0,2.0,2.0,Debit Card,2025-10-20,21,Monday,False,October,10,4,2025,Low
2SF6CMKB86HA4,2025-10-20 20:35:00,Pick Up,2.62,0.0,32.59,32.59,Debit Card,2025-10-20,20,Monday,False,October,10,4,2025,High
R02D4RQXER50G,2025-10-20 20:29:00,Delivery,3.36,0.0,41.73,41.73,Cash,2025-10-20,20,Monday,False,October,10,4,2025,High
40AJ3XGDQA4VG,2025-10-20 20:28:00,Pick Up,1.8,0.0,22.4,22.4,Cash,2025-10-20,20,Monday,False,October,10,4,2025,Mid
1QJ4DX89E6E78,2025-10-20 20:54:00,Pick Up,0.29,0.0,3.59,3.59,Cash,2025-10-20,20,Monday,False,October,10,4,2025,Low
4JSGZMA7CK4EW,2025-10-20 20:21:00,Pick Up,1.18,0.0,14.65,14.65,Cash,2025-10-20,20,Monday,False,October,10,4,2025,Low
K8FKEME1PZ7JY,2025-10-20 20:25:00,Pick Up,0.29,0.0,3.59,3.59,Cash,2025-10-20,20,Monday,False,October,10,4,2025,Low
RH72T6WY1KGQP,2025-10-20 20:05:00,Pick Up,2.0,0.0,24.85,24.85,Debit Card,2025-10-20,20,Monday,False,October,10,4,2025,Mid
HD6M6EFRY0SCR,2025-10-20 20:02:00,Pick Up,0.0,0.0,61.23,0.0,,2025-10-20,20,Monday,False,October,10,4,2025,Very High
10690YR8DWXCR,2025-10-20 20:01:00,Pick Up,0.0,0.0,50.0,50.0,Cash,2025-10-20,20,Monday,False,October,10,4,2025,Very High
R10KSVKR455B0,2025-10-20 19:55:00,Pick Up,0.67,0.0,8.37,8.37,Debit Card,2025-10-20,19,Monday,False,October,10,4,2025,Low
TV1N960M3RV9R,2025-10-20 19:49:00,In-store Pickup,0.61,0.0,7.59,7.59,DOORDASH,2025-10-20,19,Monday,False,October,10,4,2025,Low
CJ2HJ6F2S9XZC,2025-10-20 19:44:00,Pick Up,2.71,0.0,33.68,33.68,Cash,2025-10-20,19,Monday,False,October,10,4,2025,High
N5KM96T9RKK7C,2025-10-20 19:42:00,Delivery,2.48,0.0,30.85,30.85,Credit Card,2025-10-20,19,Monday,False,October,10,4,2025,High
SMPEHNFAPP942,2025-10-20 19:39:00,In-store Pickup,1.41,0.0,17.57,17.57,DOORDASH,2025-10-20,19,Monday,False,October,10,4,2025,Mid
QSFNK6QZBKBAP,2025-10-20 19:28:00,In-store Pickup,1.89,0.0,23.5,23.5,DOORDASH,2025-10-20,19,Monday,False,October,10,4,2025,Mid
6EKKX740VE9GC,2025-10-20 19:27:00,In-store Pickup,3.02,0.0,37.51,37.51,DOORDASH,2025-10-20,19,Monday,False,October,10,4,2025,High
TX5QE94M322TT,2025-10-20 19:26:00,Pick Up,1.92,0.0,23.9,23.9,Cash,2025-10-20,19,Monday,False,October,10,4,2025,Mid
9Z8AMT8AB2J5P,2025-10-20 19:36:00,Pick Up,0.41,0.0,5.09,5.09,Debit Card,2025-10-20,19,Monday,False,October,10,4,2025,Low
1MJ127VSFDBMJ,2025-10-20 19:20:00,Popmenu Pickup,2.56,2.0,32.02,32.02,Debit Card,2025-10-20,19,Monday,False,October,10,4,2025,High
755J7CKNE9WE4,2025-10-20 19:20:00,In-store Pickup,3.25,0.0,40.36,40.36,DOORDASH,2025-10-20,19,Monday,False,October,10,4,2025,High
M2BAATRZ7XQAW,2025-10-20 19:19:00,Pick Up,1.27,0.0,15.84,15.84,Debit Card,2025-10-20,19,Monday,False,October,10,4,2025,Mid
CQSEF0DW5NNB8,2025-10-20 19:06:00,Popmenu Pickup,2.82,4.72,35.29,35.29,Debit Card,2025-10-20,19,Monday,False,October,10,4,2025,High
GXBRF0VHM2PG8,2025-10-20 19:04:00,Pick Up,2.22,0.0,27.59,27.59,Cash,2025-10-20,19,Monday,False,October,10,4,2025,Mid
3CCCVYTWBJDWY,2025-10-20 19:04:00,Pick Up,0.8,0.0,9.92,9.92,Debit Card,2025-10-20,19,Monday,False,October,10,4,2025,Low
8BXCH61QN3E5W,2025-10-20 19:01:00,Pick Up,3.83,0.0,47.59,47.59,Cash,2025-10-20,19,Monday,False,October,10,4,2025,Very High
1MRX0WMMKZFCT,2025-10-20 19:01:00,In-store Pickup,2.07,0.0,25.69,25.69,DOORDASH,2025-10-20,19,Monday,False,October,10,4,2025,Mid
362BGP687C2QC,2025-10-20 19:25:00,Pick Up,0.04,0.0,0.5,0.5,Debit Card,2025-10-20,19,Monday,False,October,10,4,2025,Low
T6YYK5D8Z1R1T,2025-10-20 18:58:00,Pick Up,0.86,0.0,10.69,10.69,Debit Card,2025-10-20,18,Monday,False,October,10,4,2025,Low
PM9NCJY9TYF1P,2025-10-20 18:59:00,Pick Up,0.18,0.0,2.18,2.18,Cash,2025-10-20,18,Monday,False,October,10,4,2025,Low
6AAZCNPYSH3ZG,2025-10-20 18:55:00,Pick Up,1.73,0.0,21.45,21.45,Debit Card,2025-10-20,18,Monday,False,October,10,4,2025,Mid
TTD3X5M7BK9ZJ,2025-10-20 18:50:00,Pick Up,2.09,1.2,25.99,25.99,Debit Card,2025-10-20,18,Monday,False,October,10,4,2025,Mid
NX1SWHQ29F2NT,2025-10-20 18:49:00,Pick Up,2.75,0.0,34.17,34.17,Cash,2025-10-20,18,Monday,False,October,10,4,2025,High
PEJJBS4PJTSD4,2025-10-20 18:46:00,Pick Up,3.11,0.0,38.69,38.69,Debit Card,2025-10-20,18,Monday,False,October,10,4,2025,High
55W6EK1NZPJHM,2025-10-20 18:36:00,Delivery,4.3,0.0,53.4,53.4,Credit Card,2025-10-20,18,Monday,False,October,10,4,2025,Very High
FCJXFWJDBJZVR,2025-10-20 18:35:00,Pick Up,2.59,0.0,32.24,32.24,Debit Card,2025-10-20,18,Monday,False,October,10,4,2025,High
6T9GMBBNNS3CW,2025-10-20 18:32:00,Delivery,0.0,0.0,34.04,0.0,,2025-10-20,18,Monday,False,October,10,4,2025,High
SNYWWN018V0WP,2025-10-20 18:57:00,Pick Up,0.12,0.0,1.5,1.5,Debit Card,2025-10-20,18,Monday,False,October,10,4,2025,Low
Y056X0NTR01ZW,2025-10-20 18:26:00,Pick Up,4.71,0.0,58.58,58.58,Debit Card,2025-10-20,18,Monday,False,October,10,4,2025,Very High
MBC91F1VM1YPW,2025-10-20 18:17:00,Pick Up,2.65,0.0,32.98,32.98,"Cash, Debit Card",2025-10-20,18,Monday,False,October,10,4,2025,High
KDBFTMJ2A6ND6,2025-10-21 16:18:00,Pick Up,0.0,0.0,0.01,0.01,Cash,2025-10-21,16,Tuesday,False,October,10,4,2025,Low
JNX30HM0C1SCE,2025-10-20 18:15:00,Pick Up,0.29,0.0,3.59,3.59,Cash,2025-10-20,18,Monday,False,October,10,4,2025,Low
JFQ593WPGK0A2,2025-10-20 18:14:00,Pick Up,4.18,2.39,51.98,51.98,Debit Card,2025-10-20,18,Monday,False,October,10,4,2025,Very High
RWD5D7QREAPQY,2025-10-20 18:13:00,Pick Up,3.52,0.0,43.7,43.7,Debit Card,2025-10-20,18,Monday,False,October,10,4,2025,High
J734DKVTQHTZT,2025-10-20 18:12:00,Delivery,0.0,0.0,36.94,0.0,,2025-10-20,18,Monday,False,October,10,4,2025,High
SAJZ4SBRBC8KJ,2025-10-20 18:12:00,Pick Up,3.74,0.0,46.43,46.43,"Cash, Debit Card",2025-10-20,18,Monday,False,October,10,4,2025,Very High
3GYTQ54Q00PV0,2025-10-20 17:58:00,Pick Up,1.18,0.0,14.65,14.65,Cash,2025-10-20,17,Monday,False,October,10,4,2025,Low
718F9ZNBP2E36,2025-10-20 17:58:00,Pick Up,0.8,0.0,9.92,9.92,Cash,2025-10-20,17,Monday,False,October,10,4,2025,Low
N61C65H74ZNMA,2025-10-20 18:31:00,Pick Up,0.24,0.0,3.0,3.0,Cash,2025-10-20,18,Monday,False,October,10,4,2025,Low
ZVEF7HR8YPWFJ,2025-10-20 17:55:00,Delivery,0.0,0.0,38.6,0.0,,2025-10-20,17,Monday,False,October,10,4,2025,High
XJ7PNTFN2EYJM,2025-10-20 17:46:00,Pick Up,0.0,0.0,0.01,0.01,Cash,2025-10-20,17,Monday,False,October,10,4,2025,Low
G3QBMC6R5FKFW,2025-10-20 17:46:00,Pick Up,1.11,0.0,13.8,13.8,Cash,2025-10-20,17,Monday,False,October,10,4,2025,Low
C27GHM4TNSXSP,2025-10-20 17:54:00,Pick Up,0.36,0.0,4.5,4.5,Cash,2025-10-20,17,Monday,False,October,10,4,2025,Low
1JE0KJ2MV6ZWY,2025-10-20 17:38:00,Popmenu Pickup,5.09,4.0,63.55,63.55,Debit Card,2025-10-20,17,Monday,False,October,10,4,2025,Very High
YSFAQ1YQ2KQ4Y,2025-10-20 17:32:00,Pick Up,2.09,0.0,25.99,25.99,Cash,2025-10-20,17,Monday,False,October,10,4,2025,Mid
GMAF0C6ETSX74,2025-10-20 17:23:00,In-store Pickup,1.86,0.0,23.09,23.09,DOORDASH,2025-10-20,17,Monday,False,October,10,4,2025,Mid
9DBXSW15XTZ84,2025-10-20 17:18:00,Delivery,0.0,0.0,0.0,0.0,,2025-10-20,17,Monday,False,October,10,4,2025,Low
97TZQ9PZVN3Z4,2025-10-20 17:11:00,Pick Up,2.35,0.0,29.2,29.2,Credit Card,2025-10-20,17,Monday,False,October,10,4,2025,Mid
FMSNPD3DA1WHG,2025-10-20 17:05:00,Delivery,2.44,0.0,30.35,30.35,Credit Card,2025-10-20,17,Monday,False,October,10,4,2025,High
P03R6S0M5H8NC,2025-10-20 16:53:00,Pick Up,1.18,0.0,14.64,14.64,Debit Card,2025-10-20,16,Monday,False,October,10,4,2025,Low
WJVBCNDF3B9J4,2025-10-20 16:47:00,Pick Up,4.65,0.0,57.8,57.8,Debit Card,2025-10-20,16,Monday,False,October,10,4,2025,Very High
95M4ZT587V53M,2025-10-20 17:44:00,Pick Up,0.35,0.0,4.37,4.37,Debit Card,2025-10-20,17,Monday,False,October,10,4,2025,Low
5EWX0SP7ME54T,2025-10-20 16:30:00,Delivery,2.61,3.0,32.45,32.45,Credit Card,2025-10-20,16,Monday,False,October,10,4,2025,High
J0H10S5DGE0FW,2025-10-20 16:25:00,Pick Up,1.74,0.0,21.6,21.6,Debit Card,2025-10-20,16,Monday,False,October,10,4,2025,Mid
N3YTHHETNNDR2,2025-10-20 16:21:00,Pick Up,1.46,0.0,18.2,18.2,Debit Card,2025-10-20,16,Monday,False,October,10,4,2025,Mid
D7KT1YHAM1Q8E,2025-10-20 16:12:00,Pick Up,0.5,0.0,6.25,6.25,Debit Card,2025-10-20,16,Monday,False,October,10,4,2025,Low
4BRFX9K1M7X9G,2025-10-20 16:11:00,In-store Pickup,3.3,0.0,41.04,41.04,DOORDASH,2025-10-20,16,Monday,False,October,10,4,2025,High
R1A2PM0QWGN9R,2025-10-20 16:09:00,In-store Pickup,2.83,0.0,35.18,35.18,DOORDASH,2025-10-20,16,Monday,False,October,10,4,2025,High
XW78QJSYH9NB6,2025-10-20 16:08:00,In-store Pickup,2.85,0.0,35.38,35.38,DOORDASH,2025-10-20,16,Monday,False,October,10,4,2025,High
QRR75KDK0J51C,2025-10-20 16:46:00,Pick Up,0.12,0.0,1.5,1.5,Debit Card,2025-10-20,16,Monday,False,October,10,4,2025,Low
DQNKGZHW7N3G8,2025-10-20 15:51:00,Pick Up,2.09,0.0,25.99,25.99,Credit Card,2025-10-20,15,Monday,False,October,10,4,2025,Mid
JTWJ57CS6D9FW,2025-10-20 15:57:00,Pick Up,0.24,0.0,2.97,2.97,Debit Card,2025-10-20,15,Monday,False,October,10,4,2025,Low
PK09VTKCMKK6P,2025-10-20 15:39:00,Pick Up,0.88,0.0,10.92,10.92,Debit Card,2025-10-20,15,Monday,False,October,10,4,2025,Low
SW82F0CK36NDP,2025-10-20 15:36:00,Pick Up,2.53,0.0,31.5,31.5,Cash,2025-10-20,15,Monday,False,October,10,4,2025,High
3NZ5VM67H0926,2025-10-20 15:27:00,In-store Pickup,1.03,0.0,12.84,12.84,DOORDASH,2025-10-20,15,Monday,False,October,10,4,2025,Low
VPCR40R8GNJG4,2025-10-20 15:19:00,Pick Up,1.2,1.37,14.89,14.89,Debit Card,2025-10-20,15,Monday,False,October,10,4,2025,Low
4GQ4PA20ER70T,2025-10-20 15:17:00,In-store Pickup,0.69,0.0,8.54,8.54,DOORDASH,2025-10-20,15,Monday,False,October,10,4,2025,Low
RSW408HCGM374,2025-10-20 15:16:00,Pick Up,2.62,0.0,32.59,32.59,Debit Card,2025-10-20,15,Monday,False,October,10,4,2025,High
FBQDBZ0YRQ81P,2025-10-20 15:08:00,Pick Up,2.62,0.0,32.55,32.55,Debit Card,2025-10-20,15,Monday,False,October,10,4,2025,High
BQ0D60W4F3EP4,2025-10-20 14:58:00,Pick Up,1.38,0.79,17.19,17.19,Debit Card,2025-10-20,14,Monday,False,October,10,4,2025,Mid
6HE11Q8FWGTZ8,2025-10-20 14:54:00,Pick Up,1.11,0.0,13.8,13.8,Cash,2025-10-20,14,Monday,False,October,10,4,2025,Low
8P6FCRQGG43JR,2025-10-20 14:22:00,Pick Up,1.82,0.0,22.6,22.6,Cash,2025-10-20,14,Monday,False,October,10,4,2025,Mid
FC1EJBZ6A38BY,2025-10-20 14:16:00,Pick Up,4.33,0.0,53.84,53.84,Cash,2025-10-20,14,Monday,False,October,10,4,2025,Very High
127NTB8202ZZ4,2025-10-20 14:10:00,Pick Up,2.94,0.0,36.5,36.5,Debit Card,2025-10-20,14,Monday,False,October,10,4,2025,High
24M5CZFTX54EE,2025-10-20 13:43:00,Pick Up,1.66,0.0,20.6,20.6,Debit Card,2025-10-20,13,Monday,False,October,10,4,2025,Mid
FT5H0R5SS1XAC,2025-10-20 13:14:00,Delivery,2.24,0.0,27.8,27.8,Credit Card,2025-10-20,13,Monday,False,October,10,4,2025,Mid
Z9J9BGWHJD9S6,2025-10-20 13:13:00,In-store Pickup,1.59,0.0,19.75,19.75,DOORDASH,2025-10-20,13,Monday,False,October,10,4,2025,Mid
9G3XWA8B5Q5KR,2025-10-20 13:10:00,Pick Up,2.17,0.0,26.99,26.99,Credit Card,2025-10-20,13,Monday,False,October,10,4,2025,Mid
EFKW7WM82B41A,2025-10-20 13:08:00,Pick Up,2.8,0.0,34.84,34.84,Cash,2025-10-20,13,Monday,False,October,10,4,2025,High
5W2KG61F1VB7R,2025-10-20 13:02:00,Delivery,0.0,0.0,26.54,0.0,,2025-10-20,13,Monday,False,October,10,4,2025,Mid
HWQGN7BPDHYZJ,2025-10-20 12:58:00,Pick Up,2.06,0.0,25.58,25.58,Debit Card,2025-10-20,12,Monday,False,October,10,4,2025,Mid
NZ1MYNYHBKWJ6,2025-10-20 12:53:00,Pick Up,0.67,0.0,8.37,8.37,Debit Card,2025-10-20,12,Monday,False,October,10,4,2025,Low
QAB24SJW8W6CW,2025-10-20 11:42:00,Pick Up,0.0,0.0,0.0,0.0,,2025-10-20,11,Monday,False,October,10,4,2025,Low
88FR6D2CDYDRE,2025-10-20 11:14:00,In-store Pickup,3.47,0.0,43.18,43.18,DOORDASH,2025-10-20,11,Monday,False,October,10,4,2025,High
099GRKZEGFKGG,2025-10-20 11:12:00,Pick Up,0.8,0.0,9.92,9.92,Debit Card,2025-10-20,11,Monday,False,October,10,4,2025,Low
2N6V2N16YFTCY,2025-10-20 11:01:00,Pick Up,1.92,1.1,23.85,23.85,Debit Card,2025-10-20,11,Monday,False,October,10,4,2025,Mid
5BFMF2BD9ANR2,2025-10-19 22:54:00,Pick Up,0.67,0.0,8.35,8.35,Debit Card,2025-10-19,22,Sunday,True,October,10,4,2025,Low
Z8GJ1FW0WN2E8,2025-10-20 15:27:00,Pick Up,0.16,0.0,2.0,2.0,Cash,2025-10-20,15,Monday,False,October,10,4,2025,Low
HGA6QH4177ECA,2025-10-19 22:48:00,Pick Up,0.18,0.0,2.25,2.25,Debit Card,2025-10-19,22,Sunday,True,October,10,4,2025,Low
B31VA9WXH90T6,2025-10-19 22:26:00,Pick Up,0.0,0.0,0.01,0.01,Cash,2025-10-19,22,Sunday,True,October,10,4,2025,Low
JAF0WJZR6QR1G,2025-10-19 22:09:00,Delivery,2.41,0.0,29.97,29.97,Cash,2025-10-19,22,Sunday,True,October,10,4,2025,Mid
